	model	pairid	expected	unexpected	diff	acc
82	bert-base-uncased	83	10.999414652585983	14.873806685209274	-3.874392032623291	True
83	bert-base-uncased	84	13.207681059837341	15.925439059734344	-2.717757999897003	True
84	bert-base-uncased	85	17.8628089427948	17.425596331556637	0.4372126112381629	False
85	bert-base-uncased	86	21.28144629796346	13.584485193093618	7.696961104869841	False
86	bert-base-uncased	87	17.592995862166088	18.30518377820651	-0.7121879160404205	True
87	bert-base-uncased	88	14.275138199329376	16.69420164823532	-2.419063448905945	True
88	bert-base-uncased	89	11.761071056127546	14.87547516822815	-3.114404112100603	True
89	bert-base-uncased	90	12.86632165312767	15.135087430477142	-2.268765777349472	True
90	bert-base-uncased	91	13.103278815746307	15.3887078166008	-2.285429000854492	True
91	bert-base-uncased	92	14.917009154955545	15.777336701750755	-0.8603275467952098	True
92	bert-base-uncased	93	17.978424708048504	14.236520727475485	3.741903980573019	False
93	bert-base-uncased	94	15.867371598879496	17.010467966397602	-1.1430963675181065	True
94	bert-base-uncased	95	11.791572481393814	15.28210562467575	-3.4905331432819366	True
95	bert-base-uncased	96	10.061620354652405	13.443779289722443	-3.382158935070038	True
96	bert-base-uncased	97	10.782288491725922	13.470913469791412	-2.6886249780654907	True
97	bert-base-uncased	98	13.227018132805824	15.05993801355362	-1.832919880747795	True
98	bert-base-uncased	99	15.746070305506388	15.45153566201528	0.29453464349110803	False
99	bert-base-uncased	100	19.048350016276043	15.066232840220133	3.98211717605591	False
100	bert-base-uncased	101	15.64376413822174	16.195174515247345	-0.5514103770256042	True
101	bert-base-uncased	102	14.589423596858978	17.292859435081482	-2.7034358382225037	True
102	bert-base-uncased	103	11.975855082273483	16.07168596982956	-4.095830887556076	True
103	bert-base-uncased	104	13.755113542079926	16.497610807418823	-2.7424972653388977	True
104	bert-base-uncased	105	15.201705634593964	17.3013334274292	-2.0996277928352356	True
105	bert-base-uncased	106	14.339880665143331	14.526999711990356	-0.18711904684702496	True
106	bert-base-uncased	107	17.63260547320048	13.767103513081869	3.8655019601186122	False
107	bert-base-uncased	108	14.353073596954346	15.84623940785726	-1.493165810902914	True
108	bert-base-uncased	109	13.481800615787506	17.05565905570984	-3.5738584399223328	True
109	bert-base-uncased	110	10.910870611667635	15.13651156425476	-4.225640952587126	True
110	bert-base-uncased	111	11.881321221590042	15.437830984592438	-3.5565097630023956	True
111	bert-base-uncased	112	13.790701508522034	16.648593604564667	-2.857892096042633	True
112	bert-base-uncased	113	13.49357004960378	13.38874035080274	0.10482969880104065	False
113	bert-base-uncased	114	16.614579518636067	13.646088361740112	2.968491156895954	False
114	bert-base-uncased	115	14.821868995825449	14.803755521774292	0.01811347405115704	False
115	bert-base-uncased	116	11.91213971376419	15.672229021787643	-3.7600893080234528	True
116	bert-base-uncased	117	10.643474489450455	14.850336879491806	-4.206862390041351	True
117	bert-base-uncased	118	11.189080029726028	15.185517013072968	-3.996436983346939	True
118	bert-base-uncased	119	12.686859518289566	15.328019797801971	-2.6411602795124054	True
119	bert-base-uncased	120	16.13348497947057	16.69481572508812	-0.5613307456175498	True
120	bert-base-uncased	121	19.633530696233112	15.058414022127787	4.575116674105326	False
121	bert-base-uncased	122	15.992330014705658	17.359768470128376	-1.3674384554227181	True
122	bert-base-uncased	123	12.037623435258865	15.779041975736618	-3.7414185404777527	True
123	bert-base-uncased	124	10.163436233997345	14.423531472682953	-4.260095238685608	True
124	bert-base-uncased	125	10.915125876665115	14.612920820713043	-3.697794944047928	True
125	bert-base-uncased	126	11.589695766568184	14.66628122329712	-3.0765854567289352	True
126	bert-base-uncased	127	16.67134910573562	15.645914293204745	1.0254348125308734	False
127	bert-base-uncased	128	18.109454870224	13.860642433166504	4.248812437057495	False
128	bert-base-uncased	129	16.527419706185658	16.730525081356365	-0.2031053751707077	True
129	bert-base-uncased	130	12.963906601071358	15.768449008464813	-2.8045424073934555	True
130	bert-base-uncased	131	11.801428467035294	14.715598672628403	-2.914170205593109	True
131	bert-base-uncased	132	13.621088355779648	14.712646842002869	-1.0915584862232208	True
132	bert-base-uncased	133	12.473592817783357	13.947469711303711	-1.4738768935203534	True
133	bert-base-uncased	134	16.80133048693339	17.38430404663086	-0.5829735596974679	True
134	bert-base-uncased	135	19.515777746836346	15.878423849741617	3.6373538970947283	False
135	bert-base-uncased	136	17.042577505111694	18.172159671783447	-1.129582166671753	True
136	bert-base-uncased	137	13.988467693328857	16.173096179962158	-2.184628486633301	True
137	bert-base-uncased	138	11.726474583148956	15.504915595054626	-3.77844101190567	True
138	bert-base-uncased	139	12.92715834081173	14.920836746692657	-1.993678405880928	True
139	bert-base-uncased	140	14.285023510456085	16.458222806453705	-2.1731992959976196	True
